-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54,-54,-54,-54,-54
-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54,-54,-54,-54,-54.5
-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54,-54,-54,-54,-54
-53.5,-54,-54.5,-53.5,-54,-54,-54,-53.5,-54,-54,-54.5,-54,-54,-54,-54
-54,-53.5,-54.5,-54,-54,-54,-54,-54,-53.5,-54,-54,-54,-54,-54,-54
-54.5,-53.5,-54.5,-54.5,-53.5,-54.5,-54,-54,-53.5,-54,-54,-54,-54,-54,-54
-54.5,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54,-54,-54,-54
-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54,-54,-54,-54
-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54,-54,-54,-54
-54,-53.5,-54,-54.5,-53.5,-54.5,-54,-54,-53.5,-54,-54,-54.5,-54,-54,-54
-54,-54,-54,-54.5,-54,-54,-54,-54,-54,-54,-54,-54.5,-54,-54,-54
-54,-54.5,-53.5,-54.5,-54.5,-53.5,-54.5,-54,-54,-53.5,-54,-54,-54,-54,-54
-54.5,-54.5,-53.5,-54,-54.5,-53.5,-54.5,-54,-53.5,-53.5,-54,-54,-54,-54,-54
-54.5,-54.5,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54,-54,-54
-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54,-54,-54
-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-54,-53.5,-53.5,-54,-54,-54.5,-54,-54
-54.5,-54,-54,-54,-54.5,-53.5,-54,-54,-54,-53.5,-54,-54,-54.5,-54,-54
-54,-54,-54.5,-53.5,-54.5,-54,-53.5,-54.5,-54,-54,-53.5,-54,-54,-54,-54
-53.5,-54,-54.5,-53.5,-54.5,-54.5,-53.5,-54.5,-54,-54,-53.5,-54,-54,-54,-54
-53.5,-54.5,-54.5,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54,-54
-54,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54,-54
-53.5,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54,-54
-53.5,-54.5,-54,-53.5,-54,-54.5,-53.5,-54,-54,-54,-53.5,-54,-54,-54.5,-54
-53.5,-54,-54,-54,-53.5,-54.5,-54,-54,-54,-54,-54,-53.5,-54,-54,-54
-53.5,-54,-54,-54.5,-53.5,-54.5,-54.5,-53.5,-54.5,-54,-54,-53.5,-54,-54,-54
-53.5,-53.5,-54.5,-54.5,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54
-53.5,-54,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54
-53.5,-54,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54,-54
-53.5,-53.5,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-54,-54,-53.5,-54,-54,-54.5
-53,-53.5,-54,-54,-54,-54,-54.5,-54,-54,-54,-54,-54,-54,-54,-54.5
-53,-53.5,-54,-54,-54.5,-53.5,-54.5,-54.5,-53.5,-54.5,-54,-54,-53.5,-54,-54
-52.5,-53.5,-53.5,-54.5,-54.5,-53.5,-54,-54.5,-53.5,-54.5,-54,-53.5,-53.5,-54,-54
-52.5,-53.5,-54,-54.5,-54.5,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54
-52.5,-53.5,-54,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54,-54
-52.5,-53.5,-53.5,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-54,-53.5,-53.5,-54,-54
-53,-53.5,-53.5,-54.5,-54,-54,-54,-54.5,-53.5,-54,-54,-54,-53.5,-54,-54
-53,-53,-53.5,-54,-54,-54.5,-53.5,-54.5,-54,-53.5,-54.5,-54,-54,-53.5,-54
-52.5,-52.5,-53.5,-53.5,-54,-54.5,-53.5,-54.5,-54.5,-53.5,-54.5,-54,-54,-53.5,-54
-52.5,-52.5,-53.5,-53.5,-54.5,-54.5,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54
-52.5,-52.5,-53.5,-54,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54
-52.5,-52.5,-53.5,-53.5,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5,-54
-52.5,-52.5,-53.5,-53.5,-54.5,-54,-53.5,-54,-54.5,-53.5,-54,-54,-54,-53.5,-54
-52.5,-53,-53,-53.5,-54,-54,-54,-53.5,-54.5,-54,-54,-54,-54,-54,-53.5
-52.5,-53,-53,-53.5,-54,-54,-54.5,-53.5,-54.5,-54.5,-53.5,-54.5,-54,-54,-53.5
-52.5,-52.5,-52.5,-53.5,-53.5,-54.5,-54.5,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5
-52,-52.5,-52.5,-53.5,-54,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5
-52,-52.5,-52.5,-53.5,-54,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5,-53.5
-52.5,-52.5,-52.5,-53.5,-53.5,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-54,-54,-53.5
-52.5,-52.5,-53,-53,-53.5,-54,-54,-54,-54,-54.5,-54,-54,-54,-54,-54
-52.5,-52.5,-53,-53,-53.5,-54,-54,-54.5,-53.5,-54.5,-54.5,-53.5,-54.5,-54,-54
-52,-52.5,-52.5,-52.5,-53.5,-53.5,-54.5,-54.5,-53.5,-54,-54.5,-53.5,-54.5,-54,-53.5
-52,-52.5,-52.5,-52.5,-53.5,-54,-54.5,-54.5,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5
-52,-52,-52.5,-52.5,-53.5,-54,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5,-53.5
-52,-52.5,-52.5,-52.5,-53.5,-53.5,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-54,-53.5
-52,-52.5,-52.5,-53,-53.5,-53.5,-54.5,-54,-54,-54,-54.5,-53.5,-54,-54,-54
-52,-52.5,-52.5,-53,-53,-53.5,-54,-54,-54.5,-53.5,-54.5,-54,-53.5,-54.5,-54
-52,-52.5,-52.5,-52.5,-52.5,-53.5,-53.5,-54,-54.5,-53.5,-54.5,-54.5,-53.5,-54.5,-54
-52,-52,-52.5,-52.5,-52.5,-53.5,-53.5,-54.5,-54.5,-53.5,-54,-54.5,-53.5,-54.5,-53.5
-52,-52,-52,-52.5,-52.5,-53.5,-54,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5
-52,-52,-52,-52.5,-52.5,-53.5,-53.5,-54.5,-54,-53.5,-54,-54.5,-53.5,-54.5,-53.5
-52,-52,-52.5,-52.5,-52.5,-53.5,-53.5,-54.5,-54,-53.5,-54,-54.5,-53.5,-54,-54
-52,-52,-52.5,-52.5,-53,-53,-53.5,-54,-54,-54,-53.5,-54.5,-54,-54,-54
-51.5,-52,-52.5,-52.5,-53,-53,-53.5,-54,-54,-54.5,-53.5,-54.5,-54.5,-53.5,-54.5
-52,-52,-52,-52.5,-52.5,-52.5,-53.5,-53.5,-54.5,-54.5,-53.5,-54,-54.5,-53.5,-54.5
